LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate
1467,081110,065631,7433,WARN,dfs.DataNode$DataXceiver,10.251.106.50:50010:Got exception while serving blk_8908633545305390855 to /10.251.70.211:,E1,<*> exception while serving <*> to <*>
1468,081110,065819,7436,INFO,dfs.DataNode$DataXceiver,10.251.26.8:50010 Served block blk_2961392409034459877 to /10.251.26.8,E5,<*> Served block <*> to <*>
1469,081110,065822,7296,INFO,dfs.DataNode$DataXceiver,10.251.125.193:50010 Served block blk_-8431645935098496568 to /10.251.125.193,E5,<*> Served block <*> to <*>
1470,081110,065848,7385,WARN,dfs.DataNode$DataXceiver,10.251.90.64:50010:Got exception while serving blk_-8431645935098496568 to /10.251.67.211:,E1,<*> exception while serving <*> to <*>
1471,081110,065851,7262,WARN,dfs.DataNode$DataXceiver,10.251.107.227:50010:Got exception while serving blk_2961392409034459877 to /10.251.125.193:,E1,<*> exception while serving <*> to <*>
1472,081110,065851,7383,INFO,dfs.DataNode$DataXceiver,10.251.90.64:50010 Served block blk_-8431645935098496568 to /10.250.10.6,E5,<*> Served block <*> to <*>
1473,081110,065922,7327,INFO,dfs.DataNode$DataXceiver,10.251.126.227:50010 Served block blk_2961392409034459877 to /10.251.194.129,E5,<*> Served block <*> to <*>
1474,081110,070009,7281,INFO,dfs.DataNode$DataXceiver,10.251.111.37:50010 Served block blk_7655395450779717165 to /10.251.30.134,E5,<*> Served block <*> to <*>
1475,081110,070024,7239,INFO,dfs.DataNode$DataXceiver,10.250.5.161:50010 Served block blk_3341015863287447981 to /10.250.7.244,E5,<*> Served block <*> to <*>
1476,081110,070024,7288,WARN,dfs.DataNode$DataXceiver,10.251.111.37:50010:Got exception while serving blk_7655395450779717165 to /10.251.214.18:,E1,<*> exception while serving <*> to <*>
1477,081110,070029,7415,INFO,dfs.DataNode$DataXceiver,10.251.110.196:50010 Served block blk_3341015863287447981 to /10.251.110.196,E5,<*> Served block <*> to <*>
1478,081110,070034,7243,WARN,dfs.DataNode$DataXceiver,10.250.5.161:50010:Got exception while serving blk_3341015863287447981 to /10.251.31.180:,E1,<*> exception while serving <*> to <*>
1479,081110,070128,7486,WARN,dfs.DataNode$DataXceiver,10.251.74.192:50010:Got exception while serving blk_-4506500012903526565 to /10.251.126.83:,E1,<*> exception while serving <*> to <*>
1480,081110,070135,7489,INFO,dfs.DataNode$DataXceiver,10.251.74.192:50010 Served block blk_-4506500012903526565 to /10.251.74.192,E5,<*> Served block <*> to <*>
1481,081110,070140,7488,INFO,dfs.DataNode$DataXceiver,10.251.74.192:50010 Served block blk_-4506500012903526565 to /10.251.105.189,E5,<*> Served block <*> to <*>
1482,081110,070217,7515,INFO,dfs.DataNode$DataXceiver,10.250.11.100:50010 Served block blk_6151161498566442753 to /10.250.11.100,E5,<*> Served block <*> to <*>
1483,081110,070233,7516,INFO,dfs.DataNode$DataXceiver,10.250.11.100:50010 Served block blk_6151161498566442753 to /10.250.11.194,E5,<*> Served block <*> to <*>
1484,081110,070241,7593,INFO,dfs.DataNode$DataXceiver,10.251.198.33:50010 Served block blk_-6308955311455336568 to /10.251.198.33,E5,<*> Served block <*> to <*>
1485,081110,070245,7538,WARN,dfs.DataNode$DataXceiver,10.251.42.191:50010:Got exception while serving blk_6151161498566442753 to /10.250.14.38:,E1,<*> exception while serving <*> to <*>
1486,081110,070252,7171,WARN,dfs.DataNode$DataXceiver,10.251.203.129:50010:Got exception while serving blk_-6308955311455336568 to /10.251.106.10:,E1,<*> exception while serving <*> to <*>
1487,081110,070253,7269,INFO,dfs.DataNode$DataXceiver,10.251.109.209:50010 Served block blk_-5631300684959278059 to /10.251.109.209,E5,<*> Served block <*> to <*>
1488,081110,070300,7267,INFO,dfs.DataNode$DataXceiver,10.251.109.209:50010 Served block blk_-5631300684959278059 to /10.251.109.209,E5,<*> Served block <*> to <*>
1489,081110,070312,7172,INFO,dfs.DataNode$DataXceiver,10.251.203.129:50010 Served block blk_-6308955311455336568 to /10.250.6.191,E5,<*> Served block <*> to <*>
1490,081110,070437,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_-1787747917999809597,E3,Verification succeeded for <*>
1491,081110,070746,7619,INFO,dfs.DataNode$DataXceiver,10.251.195.70:50010 Served block blk_-4463900106257082391 to /10.251.214.112,E5,<*> Served block <*> to <*>
1492,081110,070747,7625,INFO,dfs.DataNode$DataXceiver,10.251.195.70:50010 Served block blk_-4463900106257082391 to /10.251.195.70,E5,<*> Served block <*> to <*>
1493,081110,070758,7451,INFO,dfs.DataNode$DataXceiver,10.251.107.98:50010 Served block blk_-4291085930862759377 to /10.251.107.98,E5,<*> Served block <*> to <*>
1494,081110,070800,7448,INFO,dfs.DataNode$DataXceiver,10.251.107.98:50010 Served block blk_-4291085930862759377 to /10.251.203.246,E5,<*> Served block <*> to <*>
1495,081110,070810,7635,WARN,dfs.DataNode$DataXceiver,10.251.195.70:50010:Got exception while serving blk_-4463900106257082391 to /10.251.70.112:,E1,<*> exception while serving <*> to <*>
1496,081110,070816,7522,WARN,dfs.DataNode$DataXceiver,10.251.110.68:50010:Got exception while serving blk_-4291085930862759377 to /10.251.195.70:,E1,<*> exception while serving <*> to <*>
1497,081110,070833,7630,WARN,dfs.DataNode$DataXceiver,10.250.11.100:50010:Got exception while serving blk_3985314455215826288 to /10.250.5.161:,E1,<*> exception while serving <*> to <*>
1498,081110,070851,7633,INFO,dfs.DataNode$DataXceiver,10.250.11.100:50010 Served block blk_3985314455215826288 to /10.251.111.80,E5,<*> Served block <*> to <*>
1499,081110,070854,7652,INFO,dfs.DataNode$DataXceiver,10.251.42.84:50010 Served block blk_3985314455215826288 to /10.251.42.84,E5,<*> Served block <*> to <*>
1500,081110,070911,7538,WARN,dfs.DataNode$DataXceiver,10.251.215.70:50010:Got exception while serving blk_-7601423025055302374 to /10.251.127.47:,E1,<*> exception while serving <*> to <*>
1501,081110,070935,7616,WARN,dfs.DataNode$DataXceiver,10.251.71.193:50010:Got exception while serving blk_2299608342609880959 to /10.251.215.50:,E1,<*> exception while serving <*> to <*>
1502,081110,070952,7692,INFO,dfs.DataNode$DataXceiver,10.251.75.49:50010 Served block blk_2299608342609880959 to /10.251.75.49,E5,<*> Served block <*> to <*>
1503,081110,071002,7618,INFO,dfs.DataNode$DataXceiver,10.251.71.193:50010 Served block blk_2299608342609880959 to /10.251.111.228,E5,<*> Served block <*> to <*>
1504,081110,071018,7631,INFO,dfs.DataNode$DataXceiver,10.250.7.146:50010 Served block blk_-7405357815645155068 to /10.250.7.146,E5,<*> Served block <*> to <*>
1505,081110,071031,7331,WARN,dfs.DataNode$DataXceiver,10.251.106.214:50010:Got exception while serving blk_-7405357815645155068 to /10.251.29.239:,E1,<*> exception while serving <*> to <*>
1506,081110,071031,7763,INFO,dfs.DataNode$DataXceiver,10.251.111.228:50010 Served block blk_-7405357815645155068 to /10.251.31.5,E5,<*> Served block <*> to <*>
1507,081110,071152,7355,INFO,dfs.DataNode$DataXceiver,10.251.123.132:50010 Served block blk_-7115684653747535362 to /10.251.123.132,E5,<*> Served block <*> to <*>
1508,081110,071156,7588,INFO,dfs.DataNode$DataXceiver,10.251.105.189:50010 Served block blk_4510376216966753123 to /10.251.105.189,E5,<*> Served block <*> to <*>
1509,081110,071204,7605,INFO,dfs.DataNode$DataXceiver,10.251.65.237:50010 Served block blk_5543793550546833177 to /10.251.65.237,E5,<*> Served block <*> to <*>
1510,081110,071209,7664,INFO,dfs.DataNode$DataXceiver,10.250.6.223:50010 Served block blk_4510376216966753123 to /10.250.5.237,E5,<*> Served block <*> to <*>
1511,081110,071213,7587,WARN,dfs.DataNode$DataXceiver,10.251.214.175:50010:Got exception while serving blk_-7115684653747535362 to /10.251.90.134:,E1,<*> exception while serving <*> to <*>
1512,081110,071214,7595,WARN,dfs.DataNode$DataXceiver,10.251.105.189:50010:Got exception while serving blk_4510376216966753123 to /10.251.39.144:,E1,<*> exception while serving <*> to <*>
1513,081110,071223,7653,INFO,dfs.DataNode$DataXceiver,10.251.199.86:50010 Served block blk_-7115684653747535362 to /10.251.90.134,E5,<*> Served block <*> to <*>
1514,081110,071255,7611,INFO,dfs.DataNode$DataXceiver,10.251.65.237:50010 Served block blk_5543793550546833177 to /10.250.10.223,E5,<*> Served block <*> to <*>
1515,081110,071258,7691,WARN,dfs.DataNode$DataXceiver,10.251.75.79:50010:Got exception while serving blk_5543793550546833177 to /10.251.199.225:,E1,<*> exception while serving <*> to <*>
1516,081110,071314,7486,INFO,dfs.DataNode$DataXceiver,10.251.214.225:50010 Served block blk_8722385215875147682 to /10.251.214.225,E5,<*> Served block <*> to <*>
1517,081110,071329,7426,WARN,dfs.DataNode$DataXceiver,10.251.214.32:50010:Got exception while serving blk_8722385215875147682 to /10.251.215.70:,E1,<*> exception while serving <*> to <*>
1518,081110,071359,7428,INFO,dfs.DataNode$DataXceiver,10.251.214.32:50010 Served block blk_8722385215875147682 to /10.251.123.1,E5,<*> Served block <*> to <*>
1519,081110,071416,7865,INFO,dfs.DataNode$DataXceiver,10.251.27.63:50010 Served block blk_1036086917543354283 to /10.251.27.63,E5,<*> Served block <*> to <*>
1520,081110,071422,7705,WARN,dfs.DataNode$DataXceiver,10.251.199.86:50010:Got exception while serving blk_1036086917543354283 to /10.251.194.102:,E1,<*> exception while serving <*> to <*>
1521,081110,071427,7704,INFO,dfs.DataNode$DataXceiver,10.251.199.86:50010 Served block blk_1036086917543354283 to /10.251.66.102,E5,<*> Served block <*> to <*>
1522,081110,071532,7729,WARN,dfs.DataNode$DataXceiver,10.250.10.176:50010:Got exception while serving blk_-3891875410137533579 to /10.251.26.8:,E1,<*> exception while serving <*> to <*>
1523,081110,071532,7735,INFO,dfs.DataNode$DataXceiver,10.251.38.53:50010 Served block blk_-7889118409482017983 to /10.251.38.53,E5,<*> Served block <*> to <*>
1524,081110,071537,7734,INFO,dfs.DataNode$DataXceiver,10.251.122.79:50010 Served block blk_-3891875410137533579 to /10.251.122.79,E5,<*> Served block <*> to <*>
1525,081110,071550,7726,INFO,dfs.DataNode$DataXceiver,10.250.10.176:50010 Served block blk_-3891875410137533579 to /10.251.66.102,E5,<*> Served block <*> to <*>
1526,081110,071558,7691,INFO,dfs.DataNode$DataXceiver,10.251.67.211:50010 Served block blk_-7889118409482017983 to /10.251.110.196,E5,<*> Served block <*> to <*>
1527,081110,071634,7708,WARN,dfs.DataNode$DataXceiver,10.251.67.211:50010:Got exception while serving blk_-7889118409482017983 to /10.251.26.8:,E1,<*> exception while serving <*> to <*>
1528,081110,071658,7698,INFO,dfs.DataNode$DataXceiver,10.251.127.47:50010 Served block blk_-4319008545814245813 to /10.251.110.160,E5,<*> Served block <*> to <*>
1529,081110,071701,7700,INFO,dfs.DataNode$DataXceiver,10.251.127.47:50010 Served block blk_-4319008545814245813 to /10.251.127.47,E5,<*> Served block <*> to <*>
1530,081110,071732,7730,INFO,dfs.DataNode$DataXceiver,10.251.43.147:50010 Served block blk_-2394620213244177641 to /10.251.43.147,E5,<*> Served block <*> to <*>
1531,081110,071737,7508,WARN,dfs.DataNode$DataXceiver,10.251.29.239:50010:Got exception while serving blk_-4319008545814245813 to /10.251.91.229:,E1,<*> exception while serving <*> to <*>
1532,081110,071801,7735,WARN,dfs.DataNode$DataXceiver,10.251.43.147:50010:Got exception while serving blk_-2394620213244177641 to /10.251.195.33:,E1,<*> exception while serving <*> to <*>
1533,081110,071821,7726,INFO,dfs.DataNode$DataXceiver,10.251.127.47:50010 Served block blk_-2394620213244177641 to /10.251.123.20,E5,<*> Served block <*> to <*>
1534,081110,071852,7575,INFO,dfs.DataNode$DataXceiver,10.251.30.6:50010 Served block blk_-245932290584685543 to /10.250.7.230,E5,<*> Served block <*> to <*>
1535,081110,071856,7690,INFO,dfs.DataNode$DataXceiver,10.251.67.113:50010 Served block blk_-245932290584685543 to /10.251.67.113,E5,<*> Served block <*> to <*>
1536,081110,071858,7588,WARN,dfs.DataNode$DataXceiver,10.251.30.6:50010:Got exception while serving blk_-245932290584685543 to /10.251.71.146:,E1,<*> exception while serving <*> to <*>
1537,081110,071910,7836,INFO,dfs.DataNode$DataXceiver,10.251.25.237:50010 Served block blk_-6171398690834977129 to /10.251.25.237,E5,<*> Served block <*> to <*>
1538,081110,071959,7724,INFO,dfs.DataNode$DataXceiver,10.251.203.80:50010 Served block blk_8943123131021863123 to /10.251.203.80,E5,<*> Served block <*> to <*>
1539,081110,072002,7726,INFO,dfs.DataNode$DataXceiver,10.251.203.80:50010 Served block blk_8943123131021863123 to /10.251.203.80,E5,<*> Served block <*> to <*>
1540,081110,072009,7834,INFO,dfs.DataNode$DataXceiver,10.251.25.237:50010 Served block blk_-6171398690834977129 to /10.251.25.237,E5,<*> Served block <*> to <*>
1541,081110,072029,7723,INFO,dfs.DataNode$DataXceiver,10.251.43.210:50010 Served block blk_1552410048681463095 to /10.251.43.210,E5,<*> Served block <*> to <*>
1542,081110,072038,7762,WARN,dfs.DataNode$DataXceiver,10.250.15.101:50010:Got exception while serving blk_1552410048681463095 to /10.251.42.246:,E1,<*> exception while serving <*> to <*>
1543,081110,072116,7393,INFO,dfs.DataNode$DataXceiver,10.251.203.246:50010 Served block blk_1552410048681463095 to /10.251.38.53,E5,<*> Served block <*> to <*>
1544,081110,072305,7716,INFO,dfs.DataNode$DataXceiver,10.250.9.207:50010 Served block blk_-2717926726632466146 to /10.250.9.207,E5,<*> Served block <*> to <*>
1545,081110,072310,7864,INFO,dfs.DataNode$DataXceiver,10.250.17.225:50010 Served block blk_-2717926726632466146 to /10.250.10.144,E5,<*> Served block <*> to <*>
1546,081110,072315,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_-4992603453371451704,E3,Verification succeeded for <*>
1547,081110,072333,7687,WARN,dfs.DataNode$DataXceiver,10.251.193.224:50010:Got exception while serving blk_-2717926726632466146 to /10.251.214.67:,E1,<*> exception while serving <*> to <*>
1548,081110,072333,7721,INFO,dfs.DataNode$DataXceiver,10.250.9.207:50010 Served block blk_5251848554101737848 to /10.250.9.207,E5,<*> Served block <*> to <*>
1549,081110,072414,7728,INFO,dfs.DataNode$DataXceiver,10.250.9.207:50010 Served block blk_5251848554101737848 to /10.251.110.68,E5,<*> Served block <*> to <*>
1550,081110,072418,7867,WARN,dfs.DataNode$DataXceiver,10.251.74.134:50010:Got exception while serving blk_5251848554101737848 to /10.251.42.207:,E1,<*> exception while serving <*> to <*>
1551,081110,072441,7665,INFO,dfs.DataNode$DataXceiver,10.251.198.196:50010 Served block blk_-7230710718267899200 to /10.251.198.196,E5,<*> Served block <*> to <*>
1552,081110,072455,7670,WARN,dfs.DataNode$DataXceiver,10.251.198.196:50010:Got exception while serving blk_-7230710718267899200 to /10.250.17.225:,E1,<*> exception while serving <*> to <*>
1553,081110,072506,7851,INFO,dfs.DataNode$DataXceiver,10.251.199.245:50010 Served block blk_9090514259289206027 to /10.251.199.245,E5,<*> Served block <*> to <*>
1554,081110,072507,7852,WARN,dfs.DataNode$DataXceiver,10.251.199.245:50010:Got exception while serving blk_9090514259289206027 to /10.251.105.189:,E1,<*> exception while serving <*> to <*>
1555,081110,072513,7973,INFO,dfs.DataNode$DataXceiver,10.250.7.96:50010 Served block blk_7655395450779717165 to /10.251.71.16,E5,<*> Served block <*> to <*>
1556,081110,072519,7802,INFO,dfs.DataNode$DataXceiver,10.251.215.70:50010 Served block blk_-7601423025055302374 to /10.251.215.70,E5,<*> Served block <*> to <*>
1557,081110,072523,7885,INFO,dfs.DataNode$DataXceiver,10.250.19.16:50010 Served block blk_9090514259289206027 to /10.251.90.134,E5,<*> Served block <*> to <*>
1558,081110,072525,7685,INFO,dfs.DataNode$DataXceiver,10.251.109.209:50010 Served block blk_-7230710718267899200 to /10.251.109.209,E5,<*> Served block <*> to <*>
1559,081110,074204,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_-3321646145415654471,E3,Verification succeeded for <*>
1560,081110,074616,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_1573538643762957660,E3,Verification succeeded for <*>
1561,081110,075259,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_8042905975540419743,E3,Verification succeeded for <*>
1562,081110,075522,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_3035884877541383909,E3,Verification succeeded for <*>
1563,081110,080417,7949,INFO,dfs.DataNode$DataXceiver,10.251.125.237:50010 Served block blk_8908633545305390855 to /10.251.125.237,E5,<*> Served block <*> to <*>
1564,081110,080433,7952,WARN,dfs.DataNode$DataXceiver,10.251.125.237:50010:Got exception while serving blk_8908633545305390855 to /10.251.70.211:,E1,<*> exception while serving <*> to <*>
1565,081110,080435,8054,INFO,dfs.DataNode$DataXceiver,10.251.106.50:50010 Served block blk_8908633545305390855 to /10.251.91.229,E5,<*> Served block <*> to <*>
1566,081110,080641,8061,INFO,dfs.DataNode$DataXceiver,10.251.26.8:50010 Served block blk_2961392409034459877 to /10.251.26.8,E5,<*> Served block <*> to <*>
1567,081110,080703,7979,INFO,dfs.DataNode$DataXceiver,10.251.125.193:50010 Served block blk_-8431645935098496568 to /10.251.125.193,E5,<*> Served block <*> to <*>
1568,081110,080727,8025,INFO,dfs.DataNode$DataXceiver,10.251.90.64:50010 Served block blk_-8431645935098496568 to /10.250.10.6,E5,<*> Served block <*> to <*>
1569,081110,080736,8042,WARN,dfs.DataNode$DataXceiver,10.251.26.177:50010:Got exception while serving blk_-8431645935098496568 to /10.251.123.99:,E1,<*> exception while serving <*> to <*>
1570,081110,080740,7947,INFO,dfs.DataNode$DataXceiver,10.251.126.227:50010 Served block blk_2961392409034459877 to /10.251.194.129,E5,<*> Served block <*> to <*>
1571,081110,080754,8077,WARN,dfs.DataNode$DataXceiver,10.251.26.8:50010:Got exception while serving blk_2961392409034459877 to /10.251.125.193:,E1,<*> exception while serving <*> to <*>
