LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventId,EventTemplate
574,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:07:38.898,25746,INFO,nova.osapi_compute.wsgi.server,req-f2228cc2-3b2a-49f5-afd6-6ed54251d4fa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1892 time: 0.2513390",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
575,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:07:45.061,25746,INFO,nova.osapi_compute.wsgi.server,req-24ed6bbf-7317-41b0-a9cb-463b713d39df 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1892 time: 0.2667491",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
576,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:07:55.859,25746,INFO,nova.osapi_compute.wsgi.server,req-b1c73a94-aa1d-40ac-a852-001b719923a1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1892 time: 0.2815590",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
577,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:08:19.017,25746,INFO,nova.osapi_compute.wsgi.server,req-45d3d9e2-e82f-49cf-8364-a0353374c1da 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1892 time: 0.2666180",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
578,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:08:19.287,25746,INFO,nova.osapi_compute.wsgi.server,req-8fc36544-fb6d-4c0d-a5da-c722b1a2d698 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1892 time: 0.2653921",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
579,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:08:19.714,25743,INFO,nova.api.openstack.compute.server_external_events,req-c5e59d61-1dd8-4e5a-930e-5bd7f79d3b86 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,Creating event network-vif-plugged:82e4a70c-9e3a-4cb8-9e51-c009c75762e5 for instance 544fd51c-4edc-4780-baae-ba1d80a0acfc,E28,Creating event <*> for instance <*>
580,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:08:19.721,25743,INFO,nova.osapi_compute.wsgi.server,req-c5e59d61-1dd8-4e5a-930e-5bd7f79d3b86 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.0983801",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
581,nova-compute.log.2017-05-14_21:27:09,2017-05-14,21:08:19.729,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 544fd51c-4edc-4780-baae-ba1d80a0acfc] VM Resumed (Lifecycle Event),E0,<*> VM <*> (Lifecycle Event)
582,nova-compute.log.2017-05-14_21:27:09,2017-05-14,21:08:19.735,2931,INFO,nova.virt.libvirt.driver,-,[instance: 544fd51c-4edc-4780-baae-ba1d80a0acfc] Instance spawned successfully.,E13,<*> Instance <*> successfully.
583,nova-compute.log.2017-05-14_21:27:09,2017-05-14,21:08:19.736,2931,INFO,nova.compute.manager,req-d6143bd4-9784-4e95-a0c8-83fba00530b6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 544fd51c-4edc-4780-baae-ba1d80a0acfc] Took 41.81 seconds to spawn the instance on the hypervisor.,E8,<*> Took <*> seconds to <*> the instance on the hypervisor.
584,nova-compute.log.2017-05-14_21:27:09,2017-05-14,21:08:19.873,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 544fd51c-4edc-4780-baae-ba1d80a0acfc] During sync_power_state the instance has a pending task (spawning). Skip.,E7,<*> During sync_power_state the instance has a pending task (spawning). Skip.
585,nova-compute.log.2017-05-14_21:27:09,2017-05-14,21:08:19.874,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 544fd51c-4edc-4780-baae-ba1d80a0acfc] VM Resumed (Lifecycle Event),E0,<*> VM <*> (Lifecycle Event)
586,nova-compute.log.2017-05-14_21:27:09,2017-05-14,21:08:19.900,2931,INFO,nova.compute.manager,req-d6143bd4-9784-4e95-a0c8-83fba00530b6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 544fd51c-4edc-4780-baae-ba1d80a0acfc] Took 42.81 seconds to build instance.,E30,<*> Took <*> seconds to build instance.
587,nova-compute.log.2017-05-14_21:27:09,2017-05-14,21:08:20.140,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E1,image <*> at <*> checking
588,nova-compute.log.2017-05-14_21:27:09,2017-05-14,21:08:20.141,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E17,"image <*> at <*> in use: on this node <*> local, <*> on other nodes sharing this instance storage"
589,nova-compute.log.2017-05-14_21:27:09,2017-05-14,21:08:20.319,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E14,Active base files: <*>
590,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:08:20.546,25746,INFO,nova.osapi_compute.wsgi.server,req-ffa317c0-2dcc-48de-879f-a18524419a9c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1909 time: 0.2528520",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
591,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:08:20.802,25746,INFO,nova.osapi_compute.wsgi.server,req-1abc88dd-b507-4a57-bd80-2a10ffb28c7c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1909 time: 0.2524898",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
592,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:08:54.684,25746,INFO,nova.osapi_compute.wsgi.server,req-ec108b7f-58b1-4b27-b346-5494d3e5ebc7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1892 time: 0.2677190",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
593,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:08:54.950,25746,INFO,nova.osapi_compute.wsgi.server,req-85416f61-99a4-40e7-9f81-45c38c113a95 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1892 time: 0.2622678",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
594,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:09:46.192,25746,INFO,nova.osapi_compute.wsgi.server,req-901bb151-6ec7-4500-8e15-a98f909ff325 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1892 time: 0.2617259",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
595,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:09:49.000,25746,INFO,nova.osapi_compute.wsgi.server,req-deef7db6-b3e0-4b28-9561-9f2ca3e8484b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1892 time: 0.2857361",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
596,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:09:49.262,25746,INFO,nova.osapi_compute.wsgi.server,req-b860590c-8716-49af-99da-be064d70c710 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1892 time: 0.2589321",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
597,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:10:22.859,25746,INFO,nova.osapi_compute.wsgi.server,req-0555074c-b8c3-40fb-8ed7-2c1ae2f45071 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2575610",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
598,nova-compute.log.2017-05-14_21:27:09,2017-05-14,21:10:24.183,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Auditing locally available compute resources for node cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,E25,Auditing locally available compute resources for node cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us
599,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:10:24.587,25746,INFO,nova.osapi_compute.wsgi.server,req-36b6fd21-71f5-4db3-82bb-c388a0671e84 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2790139",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
600,nova-compute.log.2017-05-14_21:27:09,2017-05-14,21:10:24.597,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"Total usable vcpus: 16, total allocated vcpus: 1",E26,Total usable vcpus: <*> total allocated vcpus: <*>
601,nova-compute.log.2017-05-14_21:27:09,2017-05-14,21:10:24.598,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us phys_ram=64172MB used_ram=2560MB phys_disk=15GB used_disk=20GB total_vcpus=16 used_vcpus=1 pci_stats=[],E9,Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us <*> <*> phys_disk=15GB <*> total_vcpus=16 <*> pci_stats=[]
602,nova-compute.log.2017-05-14_21:27:09,2017-05-14,21:10:24.652,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,E4,Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us
603,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:10:24.854,25746,INFO,nova.osapi_compute.wsgi.server,req-cf9481b8-526c-48f3-b5cd-7ebe77bf9fd0 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2623250",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
604,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:10:29.238,25746,INFO,nova.osapi_compute.wsgi.server,req-28d90028-171b-4562-a453-ba130b1288d0 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2883401",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
605,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:10:29.579,25746,INFO,nova.osapi_compute.wsgi.server,req-f65850be-ee14-4c7e-8401-cb2d8be85872 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3360310",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
606,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:11:43.326,25746,INFO,nova.osapi_compute.wsgi.server,req-c5667f1c-ff02-4a10-94ab-ea5b378772f5 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2711809",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
607,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:11:43.603,25746,INFO,nova.osapi_compute.wsgi.server,req-1afdbae6-74a3-476e-9775-0de3695c0cb3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2728660",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
608,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:12:03.292,25791,INFO,nova.metadata.wsgi.server,req-0f33f53b-2a41-49bb-ae3b-2b694e1c5091 - - - - -,"10.11.12.102,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.2254770",E6,"<*> <*> ""GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
609,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:12:03.616,25778,INFO,nova.metadata.wsgi.server,req-77b5b94d-01ff-4508-ac37-39a529f5be77 - - - - -,"10.11.12.102,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2269170",E6,"<*> <*> ""GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
610,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:12:03.631,25778,INFO,nova.metadata.wsgi.server,-,"10.11.12.102,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.0008571",E6,"<*> <*> ""GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
611,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:12:03.645,25778,INFO,nova.metadata.wsgi.server,-,"10.11.12.102,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.0013471",E6,"<*> <*> ""GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
612,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:12:03.943,25746,INFO,nova.osapi_compute.wsgi.server,req-7becaa22-aaa9-46b1-890d-9ad1276eab98 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/f49bf478-6840-49bc-9d59-80cb8066e190 HTTP/1.1"" status: 204 len: 203 time: 0.2849200",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
613,nova-compute.log.2017-05-14_21:27:09,2017-05-14,21:12:03.979,2931,INFO,nova.compute.manager,req-7becaa22-aaa9-46b1-890d-9ad1276eab98 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: f49bf478-6840-49bc-9d59-80cb8066e190] Terminating instance,E10,<*> Terminating instance
614,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:12:20.393,25746,INFO,nova.osapi_compute.wsgi.server,req-9925ac0f-92e6-4bc1-b667-fa02a2693a09 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2464089",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
615,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:12:20.649,25746,INFO,nova.osapi_compute.wsgi.server,req-da2a3522-cb60-4d4d-b0bc-8c9e4be1ed04 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2509830",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
616,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:12:22.197,25746,INFO,nova.osapi_compute.wsgi.server,req-cfc86948-2237-4f0c-b72c-7067a8a3ae82 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2659099",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
617,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:12:23.567,25746,INFO,nova.osapi_compute.wsgi.server,req-33c6145c-f138-4798-aa9d-167a2adc629e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3656900",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
618,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:12:23.826,25746,INFO,nova.osapi_compute.wsgi.server,req-e0171129-7b96-456b-88f7-f243346edef0 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2559881",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
619,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:12:47.189,25746,INFO,nova.osapi_compute.wsgi.server,req-e4d86c77-9841-4888-bf4f-cb2d42e550fb 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.1786139",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
620,nova-compute.log.2017-05-14_21:27:09,2017-05-14,21:12:47.256,2931,INFO,nova.compute.manager,req-bfae85cf-c585-4140-a1b9-11e87c25219f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 3767ce86-aa8a-4339-b38f-e4c3d166a4f9] Took 0.47 seconds to deallocate network for instance.,E31,<*> Took <*> seconds to deallocate network for instance.
621,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:13:11.720,25746,INFO,nova.osapi_compute.wsgi.server,req-3346a7e4-226c-4d55-aac0-23c24c23b0f6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2780240",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
622,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:13:11.978,25746,INFO,nova.osapi_compute.wsgi.server,req-959c3d93-5ac3-4232-b756-5957e5c04c16 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2534149",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
623,nova-compute.log.2017-05-14_21:27:09,2017-05-14,21:14:45.379,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E1,image <*> at <*> checking
624,nova-compute.log.2017-05-14_21:27:09,2017-05-14,21:14:45.380,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E17,"image <*> at <*> in use: on this node <*> local, <*> on other nodes sharing this instance storage"
625,nova-compute.log.2017-05-14_21:27:09,2017-05-14,21:14:45.558,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E14,Active base files: <*>
626,nova-compute.log.2017-05-14_21:27:09,2017-05-14,21:14:55.745,2931,WARNING,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E15,Unknown base file: <*>
627,nova-compute.log.2017-05-14_21:27:09,2017-05-14,21:14:55.746,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E16,Removable base files: <*>
628,nova-compute.log.2017-05-14_21:27:09,2017-05-14,21:14:55.747,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removing base or swap file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Removing base or swap file: <*>
629,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:15:11.716,25740,INFO,nova.osapi_compute.wsgi.server,req-c0833e76-f8c8-4142-97bd-100e8df97f82 d16a600c5e2a47fe98aee00ee4cb9743 e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.2 ""GET /v2/e9746973ac574c6b8a9e8857f56a7608/servers/detail?all_tenants=True&changes-since=2017-05-15T03%3A05%3A11.385732%2B00%3A00&host=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us HTTP/1.1"" status: 200 len: 23370 time: 0.3260729",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
630,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:15:11.777,25740,INFO,nova.osapi_compute.wsgi.server,req-6ab002b1-0eca-4554-be0a-8591e5685072 d16a600c5e2a47fe98aee00ee4cb9743 e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.2 ""GET /v2/e9746973ac574c6b8a9e8857f56a7608/flavors/2 HTTP/1.1"" status: 200 len: 604 time: 0.0545220",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
631,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:15:11.931,25740,INFO,nova.osapi_compute.wsgi.server,req-f251f40c-422d-4b06-821d-be4a315aa735 d16a600c5e2a47fe98aee00ee4cb9743 e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.2 ""GET /v2/e9746973ac574c6b8a9e8857f56a7608/images/0673dd71-34c5-4fbb-86c4-40623fbe45b4 HTTP/1.1"" status: 200 len: 868 time: 0.1498489",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
632,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:15:31.263,25783,INFO,nova.metadata.wsgi.server,req-2a740458-ef08-4593-9334-62140cd6d73a - - - - -,"10.11.12.107,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.2368240",E6,"<*> <*> ""GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
633,nova-api.log.2017-05-14_21:27:04,2017-05-14,21:15:31.294,25746,INFO,nova.osapi_compute.wsgi.server,req-f459c30d-2a04-4817-a7e6-52063ac41924 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/5f15892f-b15b-4ad4-9097-05d02f7627a8 HTTP/1.1"" status: 204 len: 203 time: 0.2573090",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
634,nova-compute.log.2017-05-14_21:27:09,2017-05-14,21:15:31.330,2931,INFO,nova.compute.manager,req-f459c30d-2a04-4817-a7e6-52063ac41924 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 5f15892f-b15b-4ad4-9097-05d02f7627a8] Terminating instance,E10,<*> Terminating instance
